E_COMMODITY_LDESC,QTY_1_MO,UNIT_QY1,YEAR,MONTH,E_COMMODITY,STATE,ALL_VAL_MO,E_COMMODITY.1
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,KS,33475116.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,KY,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,LA,3115723.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,MD,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,MI,90878.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,MN,1874523.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,MO,18026396.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,MT,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,NC,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,NE,4414228.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,NJ,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,NV,32343.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,NY,5580903.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,OH,16293.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,OK,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,OR,99180.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,SC,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,SD,622003.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,TN,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,TX,31933.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,VA,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,VT,41529.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,WA,93715190.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,WI,612495.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,XX,11702.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2019,10,120810,IA,422885.0,120810.0
